timestep,policy,total_messages,total_bytes,byte_hops,max_link_load_bytes,mean_active_link_load_bytes,hot_link_count,max_hops,serialization_cycles,estimated_latency_cycles,migration_byte_hops,moved_tasks,realized_objective
44,burgers_physics_exact,36.0,9216.0,17920.0,512.0,280.0,6,8,8.0,16.0,6656.0,10,23296.0
45,burgers_physics_exact,36.0,9216.0,17664.0,512.0,280.3809523809524,6,8,8.0,16.0,1536.0,2,20480.0
46,burgers_physics_exact,36.0,9216.0,16896.0,512.0,281.6,6,8,8.0,16.0,0.0,0,18944.0
47,burgers_physics_exact,36.0,9216.0,18176.0,512.0,297.9672131147541,10,7,8.0,15.0,2048.0,2,21248.0
48,burgers_physics_exact,36.0,9216.0,18688.0,512.0,292.0,9,7,8.0,15.0,0.0,0,20736.0
49,burgers_physics_exact,36.0,9216.0,17152.0,512.0,290.7118644067797,8,6,8.0,14.0,3072.0,5,20736.0
50,burgers_physics_exact,36.0,9216.0,17152.0,512.0,295.7241379310345,9,6,8.0,14.0,1024.0,3,19712.0
51,burgers_physics_exact,36.0,9216.0,16896.0,512.0,296.42105263157896,9,6,8.0,14.0,3072.0,5,20480.0
52,burgers_physics_exact,36.0,9216.0,16896.0,512.0,301.7142857142857,10,5,8.0,13.0,2560.0,5,20224.0
53,burgers_physics_exact,36.0,9216.0,18176.0,512.0,293.16129032258067,9,5,8.0,13.0,512.0,2,20480.0
54,burgers_physics_exact,36.0,9216.0,16640.0,512.0,272.78688524590166,4,5,8.0,13.0,6656.0,16,22016.0
55,burgers_physics_exact,36.0,9216.0,16640.0,512.0,268.38709677419354,3,5,8.0,13.0,0.0,0,18688.0
56,burgers_physics_exact,36.0,9216.0,18688.0,512.0,292.0,9,9,8.0,17.0,0.0,0,20736.0
57,burgers_physics_exact,36.0,9216.0,17152.0,512.0,281.1803278688525,6,4,8.0,12.0,7168.0,6,22784.0
58,burgers_physics_exact,36.0,9216.0,18432.0,512.0,283.5692307692308,7,5,8.0,13.0,0.0,0,20480.0
59,burgers_physics_exact,36.0,9216.0,18688.0,512.0,278.92537313432837,6,5,8.0,13.0,0.0,0,20736.0
4,burgers_physics_imperfect,36.0,9216.0,3072.0,256.0,256.0,12,6,4.0,10.0,0.0,0,4096.0
5,burgers_physics_imperfect,36.0,9216.0,8704.0,256.0,256.0,34,6,4.0,10.0,0.0,0,9728.0
6,burgers_physics_imperfect,36.0,9216.0,12544.0,256.0,256.0,49,10,4.0,14.0,0.0,0,13568.0
7,burgers_physics_imperfect,36.0,9216.0,14592.0,256.0,256.0,57,10,4.0,14.0,0.0,0,15616.0
8,burgers_physics_imperfect,36.0,9216.0,15104.0,256.0,256.0,59,10,4.0,14.0,0.0,0,16128.0
9,burgers_physics_imperfect,36.0,9216.0,16128.0,256.0,256.0,63,10,4.0,14.0,0.0,0,17152.0
10,burgers_physics_imperfect,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
11,burgers_physics_imperfect,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
12,burgers_physics_imperfect,36.0,9216.0,17920.0,256.0,256.0,70,10,4.0,14.0,0.0,0,18944.0
13,burgers_physics_imperfect,36.0,9216.0,20480.0,768.0,284.44444444444446,2,10,12.0,22.0,2560.0,4,24832.0
14,burgers_physics_imperfect,36.0,9216.0,16640.0,512.0,260.0,1,6,8.0,14.0,3584.0,6,20480.0
15,burgers_physics_imperfect,36.0,9216.0,16128.0,256.0,256.0,63,6,4.0,10.0,1024.0,2,17664.0
16,burgers_physics_imperfect,36.0,9216.0,17152.0,512.0,281.1803278688525,6,6,8.0,14.0,2048.0,6,20224.0
17,burgers_physics_imperfect,36.0,9216.0,15360.0,512.0,269.4736842105263,3,6,8.0,14.0,1024.0,2,17920.0
18,burgers_physics_imperfect,36.0,9216.0,17408.0,512.0,263.75757575757575,2,8,8.0,16.0,0.0,0,19456.0
19,burgers_physics_imperfect,36.0,9216.0,17152.0,512.0,263.87692307692305,2,8,8.0,16.0,2048.0,5,20224.0
20,burgers_physics_imperfect,36.0,9216.0,15616.0,256.0,256.0,61,8,4.0,12.0,512.0,2,16896.0
21,burgers_physics_imperfect,36.0,9216.0,14592.0,512.0,260.57142857142856,1,8,8.0,16.0,2048.0,5,17664.0
22,burgers_physics_imperfect,36.0,9216.0,14848.0,512.0,274.962962962963,4,6,8.0,14.0,1536.0,2,17664.0
